nhs_england_region,date,new_deaths_with_positive_test,cumulative_deaths_with_positive_test,new_deaths_without_positive_test,cumulative_deaths_without_positive_test,new_deaths_total,cumulative_deaths_total,data_subject_to_change
South West,2020-06-12,2,1259,1,74,3,1333,FALSE
South West,2020-06-13,2,1261,1,75,3,1336,FALSE
South West,2020-06-14,0,1261,0,75,0,1336,FALSE
South West,2020-06-15,2,1263,0,75,2,1338,FALSE
South West,2020-06-16,2,1265,3,78,5,1343,FALSE
South West,2020-06-17,0,1265,0,78,0,1343,FALSE
South West,2020-06-18,0,1265,0,78,0,1343,FALSE
South West,2020-06-19,0,1265,1,79,1,1344,FALSE
South West,2020-06-20,2,1267,0,79,2,1346,FALSE
South West,2020-06-21,0,1267,0,79,0,1346,FALSE
South West,2020-06-22,1,1268,0,79,1,1347,FALSE
South West,2020-06-23,1,1269,0,79,1,1348,FALSE
South West,2020-06-24,1,1270,0,79,1,1349,FALSE
South West,2020-06-25,0,1270,0,79,0,1349,FALSE
South West,2020-06-26,3,1273,0,79,3,1352,FALSE
South West,2020-06-27,0,1273,0,79,0,1352,FALSE
South West,2020-06-28,0,1273,0,79,0,1352,FALSE
South West,2020-06-29,1,1274,0,79,1,1353,FALSE
South West,2020-06-30,0,1274,1,80,1,1354,FALSE
South West,2020-07-01,0,1274,0,80,0,1354,FALSE
South West,2020-07-02,0,1274,0,80,0,1354,FALSE
South West,2020-07-03,0,1274,0,80,0,1354,FALSE
South West,2020-07-04,0,1274,1,81,1,1355,FALSE
South West,2020-07-05,1,1275,0,81,1,1356,FALSE
South West,2020-07-06,0,1275,1,82,1,1357,FALSE
South West,2020-07-07,0,1275,1,83,1,1358,FALSE
South West,2020-07-08,2,1277,0,83,2,1360,FALSE
South West,2020-07-09,0,1277,0,83,0,1360,FALSE
South West,2020-07-10,1,1278,0,83,1,1361,FALSE
South West,2020-07-11,0,1278,0,83,0,1361,FALSE
South West,2020-07-12,0,1278,0,83,0,1361,FALSE
South West,2020-07-13,1,1279,0,83,1,1362,FALSE
South West,2020-07-14,0,1279,0,83,0,1362,FALSE
South West,2020-07-15,0,1279,0,83,0,1362,FALSE
South West,2020-07-16,0,1279,1,84,1,1363,FALSE
South West,2020-07-17,1,1280,0,84,1,1364,FALSE
South West,2020-07-18,0,1280,0,84,0,1364,FALSE
South West,2020-07-19,0,1280,0,84,0,1364,FALSE
South West,2020-07-20,0,1280,1,85,1,1365,FALSE
South West,2020-07-21,0,1280,0,85,0,1365,FALSE
South West,2020-07-22,0,1280,0,85,0,1365,FALSE
South West,2020-07-23,0,1280,0,85,0,1365,FALSE
South West,2020-07-24,0,1280,0,85,0,1365,FALSE
South West,2020-07-25,0,1280,0,85,0,1365,FALSE
South West,2020-07-26,0,1280,0,85,0,1365,FALSE
South West,2020-07-27,0,1280,0,85,0,1365,FALSE
South West,2020-07-28,0,1280,0,85,0,1365,FALSE
South West,2020-07-29,0,1280,0,85,0,1365,FALSE
South West,2020-07-30,1,1281,0,85,1,1366,FALSE
South West,2020-07-31,0,1281,0,85,0,1366,FALSE
South West,2020-08-01,0,1281,0,85,0,1366,FALSE
South West,2020-08-02,0,1281,0,85,0,1366,FALSE
South West,2020-08-03,0,1281,0,85,0,1366,FALSE
South West,2020-08-04,0,1281,0,85,0,1366,FALSE
South West,2020-08-05,0,1281,0,85,0,1366,FALSE
South West,2020-08-06,0,1281,0,85,0,1366,FALSE
South West,2020-08-07,0,1281,0,85,0,1366,FALSE
South West,2020-08-08,0,1281,0,85,0,1366,FALSE
South West,2020-08-09,0,1281,0,85,0,1366,FALSE
South West,2020-08-10,0,1281,0,85,0,1366,FALSE
South West,2020-08-11,0,1281,0,85,0,1366,FALSE
South West,2020-08-12,0,1281,0,85,0,1366,FALSE
South West,2020-08-13,0,1281,0,85,0,1366,FALSE
South West,2020-08-14,1,1282,0,85,1,1367,FALSE
South West,2020-08-15,0,1282,0,85,0,1367,FALSE
South West,2020-08-16,0,1282,0,85,0,1367,FALSE
South West,2020-08-17,2,1284,0,85,2,1369,FALSE
South West,2020-08-18,0,1284,0,85,0,1369,FALSE
South West,2020-08-19,0,1284,0,85,0,1369,FALSE
South West,2020-08-20,0,1284,1,86,1,1370,FALSE
South West,2020-08-21,0,1284,0,86,0,1370,FALSE
South West,2020-08-22,0,1284,0,86,0,1370,FALSE
South West,2020-08-23,0,1284,0,86,0,1370,FALSE
South West,2020-08-24,0,1284,0,86,0,1370,FALSE
South West,2020-08-25,1,1285,0,86,1,1371,FALSE
South West,2020-08-26,0,1285,0,86,0,1371,FALSE
South West,2020-08-27,1,1286,0,86,1,1372,FALSE
South West,2020-08-28,0,1286,1,87,1,1373,FALSE
South West,2020-08-29,0,1286,0,87,0,1373,FALSE
South West,2020-08-30,0,1286,0,87,0,1373,FALSE
South West,2020-08-31,0,1286,0,87,0,1373,FALSE
South West,2020-09-01,0,1286,0,87,0,1373,FALSE
South West,2020-09-02,0,1286,0,87,0,1373,FALSE
South West,2020-09-03,0,1286,1,88,1,1374,FALSE
South West,2020-09-04,0,1286,0,88,0,1374,FALSE
South West,2020-09-05,0,1286,0,88,0,1374,FALSE
South West,2020-09-06,0,1286,0,88,0,1374,FALSE
South West,2020-09-07,0,1286,0,88,0,1374,FALSE
South West,2020-09-08,1,1287,0,88,1,1375,FALSE
South West,2020-09-09,0,1287,0,88,0,1375,FALSE
South West,2020-09-10,0,1287,0,88,0,1375,FALSE
South West,2020-09-11,0,1287,0,88,0,1375,FALSE
South West,2020-09-12,0,1287,0,88,0,1375,FALSE
South West,2020-09-13,1,1288,0,88,1,1376,FALSE
South West,2020-09-14,0,1288,0,88,0,1376,FALSE
South West,2020-09-15,0,1288,1,89,1,1377,FALSE
South West,2020-09-16,0,1288,0,89,0,1377,FALSE
South West,2020-09-17,1,1289,0,89,1,1378,FALSE
South West,2020-09-18,0,1289,1,90,1,1379,FALSE
South West,2020-09-19,0,1289,0,90,0,1379,FALSE
South West,2020-09-20,1,1290,0,90,1,1380,FALSE
South West,2020-09-21,0,1290,0,90,0,1380,FALSE
South West,2020-09-22,0,1290,0,90,0,1380,FALSE
South West,2020-09-23,0,1290,0,90,0,1380,FALSE
South West,2020-09-24,1,1291,1,91,2,1382,FALSE
South West,2020-09-25,0,1291,0,91,0,1382,FALSE
South West,2020-09-26,0,1291,0,91,0,1382,FALSE
South West,2020-09-27,0,1291,0,91,0,1382,FALSE
South West,2020-09-28,0,1291,0,91,0,1382,FALSE
South West,2020-09-29,0,1291,0,91,0,1382,FALSE
South West,2020-09-30,0,1291,0,91,0,1382,FALSE
South West,2020-10-01,0,1291,0,91,0,1382,FALSE
South West,2020-10-02,1,1292,0,91,1,1383,FALSE
South West,2020-10-03,0,1292,0,91,0,1383,FALSE
South West,2020-10-04,0,1292,0,91,0,1383,FALSE
South West,2020-10-05,0,1292,0,91,0,1383,FALSE
South West,2020-10-06,1,1293,0,91,1,1384,FALSE
South West,2020-10-07,0,1293,0,91,0,1384,FALSE
South West,2020-10-08,1,1294,0,91,1,1385,FALSE
South West,2020-10-09,1,1295,0,91,1,1386,FALSE
South West,2020-10-10,0,1295,0,91,0,1386,FALSE
South West,2020-10-11,4,1299,0,91,4,1390,FALSE
South West,2020-10-12,2,1301,0,91,2,1392,FALSE
South West,2020-10-13,0,1301,0,91,0,1392,FALSE
South West,2020-10-14,3,1304,0,91,3,1395,FALSE
South West,2020-10-15,1,1305,0,91,1,1396,FALSE
South West,2020-10-16,2,1307,0,91,2,1398,FALSE
South West,2020-10-17,8,1315,0,91,8,1406,FALSE
South West,2020-10-18,2,1317,0,91,2,1408,FALSE
South West,2020-10-19,2,1319,0,91,2,1410,FALSE
South West,2020-10-20,3,1322,0,91,3,1413,FALSE
South West,2020-10-21,6,1328,0,91,6,1419,FALSE
South West,2020-10-22,6,1334,0,91,6,1425,FALSE
South West,2020-10-23,5,1339,0,91,5,1430,FALSE
South West,2020-10-24,5,1344,0,91,5,1435,FALSE
South West,2020-10-25,5,1349,0,91,5,1440,FALSE
South West,2020-10-26,7,1356,0,91,7,1447,FALSE
South West,2020-10-27,6,1362,0,91,6,1453,FALSE
South West,2020-10-28,8,1370,0,91,8,1461,FALSE
South West,2020-10-29,11,1381,0,91,11,1472,FALSE
South West,2020-10-30,8,1389,1,92,9,1481,FALSE
South West,2020-10-31,5,1394,1,93,6,1487,FALSE
South West,2020-11-01,5,1399,0,93,5,1492,FALSE
South West,2020-11-02,11,1410,0,93,11,1503,FALSE
South West,2020-11-03,7,1417,2,95,9,1512,FALSE
South West,2020-11-04,8,1425,1,96,9,1521,FALSE
South West,2020-11-05,5,1430,1,97,6,1527,FALSE
South West,2020-11-06,11,1441,0,97,11,1538,FALSE
South West,2020-11-07,10,1451,0,97,10,1548,FALSE
South West,2020-11-08,10,1461,0,97,10,1558,FALSE
South West,2020-11-09,12,1473,0,97,12,1570,FALSE
South West,2020-11-10,6,1479,0,97,6,1576,FALSE
South West,2020-11-11,13,1492,0,97,13,1589,FALSE
South West,2020-11-12,17,1509,0,97,17,1606,FALSE
South West,2020-11-13,9,1518,1,98,10,1616,FALSE
South West,2020-11-14,8,1526,0,98,8,1624,FALSE
South West,2020-11-15,16,1542,3,101,19,1643,FALSE
South West,2020-11-16,19,1561,0,101,19,1662,FALSE
South West,2020-11-17,17,1578,0,101,17,1679,FALSE
South West,2020-11-18,26,1604,0,101,26,1705,FALSE
South West,2020-11-19,15,1619,0,101,15,1720,FALSE
South West,2020-11-20,25,1644,1,102,26,1746,FALSE
South West,2020-11-21,25,1669,0,102,25,1771,FALSE
South West,2020-11-22,24,1693,2,104,26,1797,FALSE
South West,2020-11-23,14,1707,1,105,15,1812,FALSE
South West,2020-11-24,20,1727,0,105,20,1832,FALSE
South West,2020-11-25,25,1752,0,105,25,1857,FALSE
South West,2020-11-26,16,1768,0,105,16,1873,FALSE
South West,2020-11-27,21,1789,1,106,22,1895,FALSE
South West,2020-11-28,35,1824,1,107,36,1931,FALSE
South West,2020-11-29,15,1839,2,109,17,1948,FALSE
South West,2020-11-30,22,1861,1,110,23,1971,FALSE
South West,2020-12-01,19,1880,0,110,19,1990,FALSE
South West,2020-12-02,15,1895,2,112,17,2007,FALSE
South West,2020-12-03,14,1909,1,113,15,2022,FALSE
South West,2020-12-04,20,1929,1,114,21,2043,FALSE
South West,2020-12-05,17,1946,0,114,17,2060,FALSE
South West,2020-12-06,13,1959,1,115,14,2074,FALSE
South West,2020-12-07,16,1975,0,115,16,2090,FALSE
South West,2020-12-08,19,1994,0,115,19,2109,FALSE
South West,2020-12-09,22,2016,0,115,22,2131,FALSE
South West,2020-12-10,21,2037,2,117,23,2154,FALSE
South West,2020-12-11,20,2057,1,118,21,2175,FALSE
South West,2020-12-12,15,2072,5,123,20,2195,FALSE
South West,2020-12-13,19,2091,1,124,20,2215,FALSE
South West,2020-12-14,20,2111,1,125,21,2236,FALSE
South West,2020-12-15,20,2131,0,125,20,2256,FALSE
South West,2020-12-16,9,2140,1,126,10,2266,FALSE
South West,2020-12-17,26,2166,0,126,26,2292,FALSE
South West,2020-12-18,11,2177,2,128,13,2305,FALSE
South West,2020-12-19,22,2199,0,128,22,2327,FALSE
South West,2020-12-20,19,2218,0,128,19,2346,FALSE
South West,2020-12-21,22,2240,0,128,22,2368,FALSE
South West,2020-12-22,11,2251,3,131,14,2382,FALSE
South West,2020-12-23,16,2267,5,136,21,2403,FALSE
South West,2020-12-24,18,2285,0,136,18,2421,FALSE
South West,2020-12-25,19,2304,1,137,20,2441,FALSE
South West,2020-12-26,24,2328,2,139,26,2467,FALSE
South West,2020-12-27,24,2352,0,139,24,2491,FALSE
South West,2020-12-28,21,2373,1,140,22,2513,FALSE
South West,2020-12-29,20,2393,1,141,21,2534,FALSE
South West,2020-12-30,17,2410,0,141,17,2551,FALSE
South West,2020-12-31,28,2438,1,142,29,2580,FALSE
South West,2021-01-01,29,2467,4,146,33,2613,FALSE
South West,2021-01-02,25,2492,1,147,26,2639,FALSE
South West,2021-01-03,28,2520,1,148,29,2668,FALSE
South West,2021-01-04,33,2553,0,148,33,2701,FALSE
South West,2021-01-05,31,2584,1,149,32,2733,FALSE
South West,2021-01-06,27,2611,1,150,28,2761,FALSE
South West,2021-01-07,31,2642,5,155,36,2797,FALSE
South West,2021-01-08,34,2676,0,155,34,2831,FALSE
South West,2021-01-09,26,2702,2,157,28,2859,FALSE
South West,2021-01-10,34,2736,2,159,36,2895,FALSE
South West,2021-01-11,40,2776,0,159,40,2935,FALSE
South West,2021-01-12,53,2829,3,162,56,2991,FALSE
South West,2021-01-13,43,2872,1,163,44,3035,FALSE
South West,2021-01-14,39,2911,0,163,39,3074,FALSE
South West,2021-01-15,47,2958,4,167,51,3125,FALSE
South West,2021-01-16,57,3015,1,168,58,3183,FALSE
South West,2021-01-17,44,3059,2,170,46,3229,FALSE
South West,2021-01-18,47,3106,1,171,48,3277,FALSE
South West,2021-01-19,46,3152,2,173,48,3325,FALSE
South West,2021-01-20,65,3217,1,174,66,3391,FALSE
South West,2021-01-21,63,3280,2,176,65,3456,FALSE
South West,2021-01-22,62,3342,2,178,64,3520,FALSE
South West,2021-01-23,54,3396,1,179,55,3575,FALSE
South West,2021-01-24,59,3455,1,180,60,3635,FALSE
South West,2021-01-25,62,3517,2,182,64,3699,FALSE
South West,2021-01-26,47,3564,0,182,47,3746,FALSE
South West,2021-01-27,47,3611,4,186,51,3797,FALSE
South West,2021-01-28,53,3664,1,187,54,3851,FALSE
South West,2021-01-29,42,3706,1,188,43,3894,FALSE
South West,2021-01-30,39,3745,1,189,40,3934,FALSE
South West,2021-01-31,36,3781,1,190,37,3971,FALSE
South West,2021-02-01,29,3810,1,191,30,4001,FALSE
South West,2021-02-02,38,3848,1,192,39,4040,FALSE
South West,2021-02-03,32,3880,1,193,33,4073,FALSE
South West,2021-02-04,34,3914,1,194,35,4108,FALSE
South West,2021-02-05,25,3939,4,198,29,4137,FALSE
South West,2021-02-06,39,3978,2,200,41,4178,FALSE
South West,2021-02-07,36,4014,2,202,38,4216,FALSE
South West,2021-02-08,32,4046,2,204,34,4250,FALSE
South West,2021-02-09,32,4078,1,205,33,4283,FALSE
South West,2021-02-10,19,4097,1,206,20,4303,FALSE
South West,2021-02-11,20,4117,2,208,22,4325,FALSE
South West,2021-02-12,29,4146,4,212,33,4358,FALSE
South West,2021-02-13,30,4176,0,212,30,4388,FALSE
South West,2021-02-14,18,4194,4,216,22,4410,FALSE
South West,2021-02-15,22,4216,2,218,24,4434,FALSE
South West,2021-02-16,12,4228,1,219,13,4447,FALSE
South West,2021-02-17,20,4248,1,220,21,4468,FALSE
South West,2021-02-18,21,4269,2,222,23,4491,FALSE
South West,2021-02-19,19,4288,3,225,22,4513,FALSE
South West,2021-02-20,14,4302,3,228,17,4530,FALSE
South West,2021-02-21,17,4319,2,230,19,4549,FALSE
South West,2021-02-22,12,4331,1,231,13,4562,FALSE
South West,2021-02-23,6,4337,4,235,10,4572,FALSE
South West,2021-02-24,11,4348,5,240,16,4588,FALSE
South West,2021-02-25,13,4361,1,241,14,4602,FALSE
South West,2021-02-26,7,4368,1,242,8,4610,FALSE
South West,2021-02-27,7,4375,3,245,10,4620,FALSE
South West,2021-02-28,11,4386,3,248,14,4634,FALSE
South West,2021-03-01,15,4401,0,248,15,4649,FALSE
South West,2021-03-02,8,4409,0,248,8,4657,FALSE
South West,2021-03-03,3,4412,1,249,4,4661,FALSE
South West,2021-03-04,5,4417,2,251,7,4668,FALSE
South West,2021-03-05,4,4421,0,251,4,4672,FALSE
South West,2021-03-06,7,4428,2,253,9,4681,FALSE
South West,2021-03-07,1,4429,1,254,2,4683,FALSE
South West,2021-03-08,9,4438,2,256,11,4694,FALSE
South West,2021-03-09,4,4442,3,259,7,4701,FALSE
South West,2021-03-10,4,4446,2,261,6,4707,FALSE
South West,2021-03-11,3,4449,1,262,4,4711,FALSE
South West,2021-03-12,3,4452,0,262,3,4714,FALSE
South West,2021-03-13,5,4457,1,263,6,4720,FALSE
South West,2021-03-14,2,4459,2,265,4,4724,FALSE
South West,2021-03-15,3,4462,0,265,3,4727,FALSE
South West,2021-03-16,2,4464,1,266,3,4730,FALSE
South West,2021-03-17,4,4468,0,266,4,4734,FALSE
South West,2021-03-18,1,4469,0,266,1,4735,FALSE
South West,2021-03-19,3,4472,0,266,3,4738,FALSE
South West,2021-03-20,1,4473,0,266,1,4739,FALSE
South West,2021-03-21,4,4477,1,267,5,4744,FALSE
South West,2021-03-22,2,4479,0,267,2,4746,FALSE
South West,2021-03-23,2,4481,1,268,3,4749,FALSE
South West,2021-03-24,1,4482,0,268,1,4750,FALSE
South West,2021-03-25,2,4484,1,269,3,4753,FALSE
South West,2021-03-26,1,4485,1,270,2,4755,FALSE
South West,2021-03-27,1,4486,0,270,1,4756,FALSE
South West,2021-03-28,1,4487,0,270,1,4757,FALSE
South West,2021-03-29,0,4487,1,271,1,4758,FALSE
South West,2021-03-30,0,4487,1,272,1,4759,FALSE
South West,2021-03-31,2,4489,0,272,2,4761,FALSE
South West,2021-04-01,1,4490,0,272,1,4762,FALSE
South West,2021-04-02,0,4490,0,272,0,4762,FALSE
South West,2021-04-03,2,4492,0,272,2,4764,FALSE
South West,2021-04-04,1,4493,0,272,1,4765,FALSE
South West,2021-04-05,2,4495,2,274,4,4769,FALSE
South West,2021-04-06,0,4495,0,274,0,4769,FALSE
South West,2021-04-07,3,4498,1,275,4,4773,FALSE
South West,2021-04-08,2,4500,0,275,2,4775,FALSE
South West,2021-04-09,1,4501,1,276,2,4777,FALSE
South West,2021-04-10,1,4502,0,276,1,4778,FALSE
South West,2021-04-11,1,4503,1,277,2,4780,FALSE
South West,2021-04-12,2,4505,0,277,2,4782,FALSE
South West,2021-04-13,0,4505,1,278,1,4783,FALSE
South West,2021-04-14,0,4505,0,278,0,4783,FALSE
South West,2021-04-15,0,4505,0,278,0,4783,FALSE
South West,2021-04-16,0,4505,0,278,0,4783,FALSE
South West,2021-04-17,2,4507,0,278,2,4785,FALSE
South West,2021-04-18,1,4508,0,278,1,4786,FALSE
South West,2021-04-19,0,4508,0,278,0,4786,FALSE
South West,2021-04-20,2,4510,0,278,2,4788,FALSE
South West,2021-04-21,3,4513,0,278,3,4791,FALSE
South West,2021-04-22,4,4517,0,278,4,4795,FALSE
South West,2021-04-23,1,4518,0,278,1,4796,FALSE
South West,2021-04-24,0,4518,0,278,0,4796,FALSE
South West,2021-04-25,0,4518,0,278,0,4796,FALSE
South West,2021-04-26,1,4519,0,278,1,4797,FALSE
South West,2021-04-27,1,4520,0,278,1,4798,FALSE
South West,2021-04-28,2,4522,0,278,2,4800,FALSE
South West,2021-04-29,1,4523,0,278,1,4801,FALSE
South West,2021-04-30,2,4525,0,278,2,4803,FALSE
South West,2021-05-01,0,4525,0,278,0,4803,FALSE
South West,2021-05-02,2,4527,0,278,2,4805,FALSE
South West,2021-05-03,1,4528,0,278,1,4806,FALSE
South West,2021-05-04,2,4530,0,278,2,4808,FALSE
South West,2021-05-05,0,4530,0,278,0,4808,FALSE
South West,2021-05-06,0,4530,0,278,0,4808,FALSE
South West,2021-05-07,1,4531,0,278,1,4809,FALSE
South West,2021-05-08,1,4532,0,278,1,4810,FALSE
South West,2021-05-09,1,4533,0,278,1,4811,FALSE
South West,2021-05-10,0,4533,0,278,0,4811,FALSE
South West,2021-05-11,0,4533,0,278,0,4811,FALSE
South West,2021-05-12,0,4533,0,278,0,4811,FALSE
South West,2021-05-13,0,4533,0,278,0,4811,FALSE
South West,2021-05-14,0,4533,0,278,0,4811,FALSE
South West,2021-05-15,0,4533,1,279,1,4812,FALSE
South West,2021-05-16,0,4533,0,279,0,4812,FALSE
South West,2021-05-17,0,4533,0,279,0,4812,FALSE
South West,2021-05-18,0,4533,0,279,0,4812,FALSE
South West,2021-05-19,1,4534,0,279,1,4813,FALSE
South West,2021-05-20,0,4534,0,279,0,4813,FALSE
South West,2021-05-21,0,4534,1,280,1,4814,FALSE
South West,2021-05-22,0,4534,0,280,0,4814,FALSE
South West,2021-05-23,0,4534,0,280,0,4814,FALSE
South West,2021-05-24,0,4534,0,280,0,4814,FALSE
South West,2021-05-25,0,4534,0,280,0,4814,FALSE
South West,2021-05-26,0,4534,0,280,0,4814,FALSE
South West,2021-05-27,0,4534,0,280,0,4814,FALSE
South West,2021-05-28,0,4534,0,280,0,4814,FALSE
South West,2021-05-29,0,4534,0,280,0,4814,FALSE
South West,2021-05-30,0,4534,1,281,1,4815,FALSE
South West,2021-05-31,0,4534,0,281,0,4815,FALSE
South West,2021-06-01,0,4534,0,281,0,4815,FALSE
South West,2021-06-02,0,4534,0,281,0,4815,FALSE
South West,2021-06-03,0,4534,0,281,0,4815,FALSE
South West,2021-06-04,0,4534,0,281,0,4815,FALSE
South West,2021-06-05,0,4534,0,281,0,4815,FALSE
South West,2021-06-06,0,4534,0,281,0,4815,FALSE
South West,2021-06-07,0,4534,0,281,0,4815,FALSE
South West,2021-06-08,0,4534,0,281,0,4815,FALSE
South West,2021-06-09,0,4534,0,281,0,4815,FALSE
South West,2021-06-10,1,4535,0,281,1,4816,FALSE
South West,2021-06-11,0,4535,0,281,0,4816,FALSE
South West,2021-06-12,0,4535,0,281,0,4816,FALSE
South West,2021-06-13,0,4535,0,281,0,4816,FALSE
South West,2021-06-14,0,4535,0,281,0,4816,FALSE
South West,2021-06-15,0,4535,0,281,0,4816,FALSE
South West,2021-06-16,0,4535,0,281,0,4816,FALSE
South West,2021-06-17,0,4535,0,281,0,4816,FALSE
South West,2021-06-18,0,4535,0,281,0,4816,FALSE
South West,2021-06-19,0,4535,0,281,0,4816,FALSE
South West,2021-06-20,1,4536,0,281,1,4817,FALSE
South West,2021-06-21,0,4536,0,281,0,4817,FALSE
South West,2021-06-22,0,4536,0,281,0,4817,FALSE
South West,2021-06-23,0,4536,0,281,0,4817,FALSE
South West,2021-06-24,0,4536,0,281,0,4817,FALSE
South West,2021-06-25,1,4537,1,282,2,4819,FALSE
South West,2021-06-26,0,4537,0,282,0,4819,FALSE
South West,2021-06-27,2,4539,0,282,2,4821,FALSE
South West,2021-06-28,0,4539,0,282,0,4821,FALSE
South West,2021-06-29,1,4540,0,282,1,4822,FALSE
South West,2021-06-30,0,4540,0,282,0,4822,FALSE
South West,2021-07-01,0,4540,0,282,0,4822,FALSE
South West,2021-07-02,1,4541,0,282,1,4823,FALSE
South West,2021-07-03,2,4543,0,282,2,4825,FALSE
South West,2021-07-04,1,4544,0,282,1,4826,FALSE
South West,2021-07-05,0,4544,0,282,0,4826,FALSE
South West,2021-07-06,0,4544,0,282,0,4826,FALSE
South West,2021-07-07,0,4544,2,284,2,4828,FALSE
South West,2021-07-08,0,4544,0,284,0,4828,FALSE
South West,2021-07-09,1,4545,0,284,1,4829,FALSE
South West,2021-07-10,1,4546,0,284,1,4830,FALSE
South West,2021-07-11,1,4547,0,284,1,4831,FALSE
South West,2021-07-12,4,4551,0,284,4,4835,FALSE
South West,2021-07-13,0,4551,0,284,0,4835,FALSE
South West,2021-07-14,1,4552,1,285,2,4837,FALSE
South West,2021-07-15,1,4553,0,285,1,4838,FALSE
South West,2021-07-16,0,4553,0,285,0,4838,FALSE
South West,2021-07-17,5,4558,0,285,5,4843,FALSE
South West,2021-07-18,4,4562,0,285,4,4847,FALSE
South West,2021-07-19,2,4564,0,285,2,4849,FALSE
South West,2021-07-20,0,4564,0,285,0,4849,FALSE
South West,2021-07-21,1,4565,0,285,1,4850,FALSE
South West,2021-07-22,5,4570,0,285,5,4855,FALSE
South West,2021-07-23,8,4578,0,285,8,4863,FALSE
South West,2021-07-24,2,4580,0,285,2,4865,FALSE
South West,2021-07-25,4,4584,0,285,4,4869,FALSE
South West,2021-07-26,1,4585,0,285,1,4870,FALSE
South West,2021-07-27,4,4589,0,285,4,4874,FALSE
South West,2021-07-28,4,4593,0,285,4,4878,FALSE
South West,2021-07-29,1,4594,0,285,1,4879,FALSE
South West,2021-07-30,3,4597,0,285,3,4882,FALSE
South West,2021-07-31,3,4600,0,285,3,4885,FALSE
South West,2021-08-01,6,4606,0,285,6,4891,FALSE
South West,2021-08-02,5,4611,0,285,5,4896,FALSE
South West,2021-08-03,4,4615,2,287,6,4902,FALSE
South West,2021-08-04,4,4619,0,287,4,4906,FALSE
South West,2021-08-05,2,4621,0,287,2,4908,FALSE
South West,2021-08-06,5,4626,0,287,5,4913,FALSE
South West,2021-08-07,4,4630,0,287,4,4917,FALSE
South West,2021-08-08,7,4637,0,287,7,4924,FALSE
South West,2021-08-09,5,4642,0,287,5,4929,FALSE
South West,2021-08-10,4,4646,1,288,5,4934,FALSE
South West,2021-08-11,2,4648,0,288,2,4936,FALSE
South West,2021-08-12,6,4654,0,288,6,4942,FALSE
South West,2021-08-13,2,4656,0,288,2,4944,FALSE
South West,2021-08-14,6,4662,0,288,6,4950,FALSE
South West,2021-08-15,2,4664,0,288,2,4952,FALSE
South West,2021-08-16,3,4667,0,288,3,4955,FALSE
South West,2021-08-17,5,4672,0,288,5,4960,FALSE
South West,2021-08-18,6,4678,0,288,6,4966,FALSE
South West,2021-08-19,7,4685,0,288,7,4973,FALSE
South West,2021-08-20,7,4692,0,288,7,4980,FALSE
South West,2021-08-21,6,4698,0,288,6,4986,FALSE
South West,2021-08-22,10,4708,0,288,10,4996,FALSE
South West,2021-08-23,7,4715,1,289,8,5004,FALSE
